name,nation,position,detailed_position,age,birth_date,matches_played,minutes_played,goals,assists,penalties_scored,yellow_cards,red_cards,team_name,team_code,team_logo_url,player_id,player_image_url,season
Lukáš Penxa,Czechia,DEFENDER,UNKNOWN,21,2004-06-06,1,1,0,0,0,0,0,AC Sparta Praha,SPA,https://img.uefa.com/imgml/TP/teams/logos/240x240/50033.png,250164853,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250164853.jpg,2024-25
Jonas Rouhi,Sweden,DEFENDER,UNKNOWN,22,2004-01-07,1,1,0,0,0,0,0,Juventus,JUV,https://img.uefa.com/imgml/TP/teams/logos/240x240/50139.png,250154309,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250154309.jpg,2024-25
Ayman Azhil,Germany,MIDFIELDER,DEFENSIVE_MIDFIELDER,25,2001-04-10,1,1,0,0,0,0,0,Borussia Dortmund,BVB,https://img.uefa.com/imgml/TP/teams/logos/240x240/52758.png,250134952,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250134952.jpg,2024-25
Dan-Axel Zagadou,France,DEFENDER,FULL_BACK,27,1999-06-03,1,1,0,0,0,0,0,VfB Stuttgart,STU,https://img.uefa.com/imgml/TP/teams/logos/240x240/50107.png,250087431,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250087431.jpg,2024-25
Scott Carson,England,GOALKEEPER,UNKNOWN,40,1985-09-03,0,0,0,0,0,0,0,Manchester City,MCI,https://img.uefa.com/imgml/TP/teams/logos/240x240/52919.png,69178,https://img.uefa.com/imgml/TP/players/1/2025/324x324/69178.jpg,2024-25
Morgan Costarelli,France,DEFENDER,UNKNOWN,21,2005-04-28,0,0,0,0,0,0,0,LOSC Lille,LIL,https://img.uefa.com/imgml/TP/teams/logos/240x240/75797.png,250204164,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250204164.jpg,2024-25
Lucas García,Spain,GOALKEEPER,UNKNOWN,21,2004-06-18,0,0,0,0,0,0,0,Girona FC,GIR,https://img.uefa.com/imgml/TP/teams/logos/240x240/2602798.png,250202692,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250202692.jpg,2024-25
Oriol Comas,Spain,DEFENDER,UNKNOWN,22,2003-08-26,0,0,0,0,0,0,0,Girona FC,GIR,https://img.uefa.com/imgml/TP/teams/logos/240x240/2602798.png,250202691,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250202691.jpg,2024-25
Isaac Cossier,France,DEFENDER,UNKNOWN,19,2006-11-30,0,0,0,0,0,0,0,LOSC Lille,LIL,https://img.uefa.com/imgml/TP/teams/logos/240x240/75797.png,250201718,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250201718.jpg,2024-25
Lennart Karl,Germany,MIDFIELDER,UNKNOWN,18,2008-02-22,0,0,0,0,0,0,0,FC Bayern München,BAY,https://img.uefa.com/imgml/TP/teams/logos/240x240/50037.png,250201120,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250201120.jpg,2024-25
Paris   Irie,France,DEFENDER,UNKNOWN,20,2006-04-10,0,0,0,0,0,0,0,Stade Brestois 29,BRE,https://img.uefa.com/imgml/TP/teams/logos/240x240/2601306.png,250201026,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250201026.jpg,2024-25
Shandre Campbell,South Africa,FORWARD,UNKNOWN,20,2005-07-15,0,0,0,0,0,0,0,Club Brugge KV,BRU,https://img.uefa.com/imgml/TP/teams/logos/240x240/50043.png,250200314,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250200314.jpg,2024-25
Pau García,Spain,GOALKEEPER,UNKNOWN,18,2007-06-15,0,0,0,0,0,0,0,Girona FC,GIR,https://img.uefa.com/imgml/TP/teams/logos/240x240/2602798.png,250199905,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250199905.jpg,2024-25
Jordi Danso,Gambia,GOALKEEPER,UNKNOWN,19,2007-04-23,0,0,0,0,0,0,0,Girona FC,GIR,https://img.uefa.com/imgml/TP/teams/logos/240x240/2602798.png,250199903,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250199903.jpg,2024-25
Marc Aznar,Spain,DEFENDER,UNKNOWN,20,2006-01-10,0,0,0,0,0,0,0,Girona FC,GIR,https://img.uefa.com/imgml/TP/teams/logos/240x240/2602798.png,250199900,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250199900.jpg,2024-25
Juan Arango,Spain,FORWARD,UNKNOWN,19,2006-06-27,0,0,0,0,0,0,0,Girona FC,GIR,https://img.uefa.com/imgml/TP/teams/logos/240x240/2602798.png,250199899,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250199899.jpg,2024-25
Christopher Olivier,Austria,DEFENDER,UNKNOWN,20,2006-01-31,0,0,0,0,0,0,0,VfB Stuttgart,STU,https://img.uefa.com/imgml/TP/teams/logos/240x240/50107.png,250199543,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250199543.jpg,2024-25
Federico Cassa,Italy,FORWARD,UNKNOWN,20,2006-02-01,0,0,0,0,0,0,0,Atalanta BC,ATA,https://img.uefa.com/imgml/TP/teams/logos/240x240/52816.png,250199039,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250199039.jpg,2024-25
Luca Raimund,Germany,MIDFIELDER,UNKNOWN,21,2005-04-09,0,0,0,0,0,0,0,VfB Stuttgart,STU,https://img.uefa.com/imgml/TP/teams/logos/240x240/50107.png,250198502,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250198502.jpg,2024-25
Noah Jauny,Republic of Ireland,GOALKEEPER,UNKNOWN,21,2004-08-26,0,0,0,0,0,0,0,Stade Brestois 29,BRE,https://img.uefa.com/imgml/TP/teams/logos/240x240/2601306.png,250198498,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250198498.jpg,2024-25
Nestory Irankunda,Australia,FORWARD,UNKNOWN,20,2006-02-09,0,0,0,0,0,0,0,FC Bayern München,BAY,https://img.uefa.com/imgml/TP/teams/logos/240x240/50037.png,250198116,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250198116.jpg,2024-25
Ben Hawighorst,Germany,DEFENDER,UNKNOWN,18,2008-03-01,0,0,0,0,0,0,0,Bayer 04 Leverkusen,LEV,https://img.uefa.com/imgml/TP/teams/logos/240x240/50109.png,250197868,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250197868.jpg,2024-25
Gianluca Prestianni,Argentina,FORWARD,UNKNOWN,20,2006-01-31,0,0,0,0,0,0,0,SL Benfica,BEN,https://img.uefa.com/imgml/TP/teams/logos/240x240/50147.png,250197866,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250197866.jpg,2024-25
Ibrahim Sulemana,Ghana,MIDFIELDER,UNKNOWN,23,2003-05-22,0,0,0,0,0,0,0,Atalanta BC,ATA,https://img.uefa.com/imgml/TP/teams/logos/240x240/52816.png,250197864,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250197864.jpg,2024-25
Maxim Mateáš,Slovakia,MIDFIELDER,UNKNOWN,18,2008-05-12,0,0,0,0,0,0,0,ŠK Slovan Bratislava,SLB,https://img.uefa.com/imgml/TP/teams/logos/240x240/52797.png,250196897,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250196897.jpg,2024-25
Axel Camblan,France,FORWARD,UNKNOWN,22,2003-08-30,0,0,0,0,0,0,0,Stade Brestois 29,BRE,https://img.uefa.com/imgml/TP/teams/logos/240x240/2601306.png,250196584,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250196584.jpg,2024-25
Elvis Isaac,Nigeria,FORWARD,UNKNOWN,23,2002-08-15,0,0,0,0,0,0,0,ŠK Slovan Bratislava,SLB,https://img.uefa.com/imgml/TP/teams/logos/240x240/52797.png,250196581,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250196581.jpg,2024-25
Pietro Comi,Italy,DEFENDER,UNKNOWN,20,2005-06-11,0,0,0,0,0,0,0,Atalanta BC,ATA,https://img.uefa.com/imgml/TP/teams/logos/240x240/52816.png,250195173,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250195173.jpg,2024-25
Jacob Hödl,Austria,MIDFIELDER,UNKNOWN,19,2007-01-31,0,0,0,0,0,0,0,SK Sturm Graz,SGR,https://img.uefa.com/imgml/TP/teams/logos/240x240/50111.png,250194271,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250194271.jpg,2024-25
Sam Proctor,England,GOALKEEPER,UNKNOWN,19,2006-12-21,0,0,0,0,0,0,0,Aston Villa,AVL,https://img.uefa.com/imgml/TP/teams/logos/240x240/52683.png,250193951,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250193951.jpg,2024-25
Tobias Van Den Elshout ,Netherlands,MIDFIELDER,UNKNOWN,19,2007-02-02,0,0,0,0,0,0,0,Feyenoord,FEY,https://img.uefa.com/imgml/TP/teams/logos/240x240/52749.png,250193618,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250193618.jpg,2024-25
Andrej Mikoláš,Slovakia,GOALKEEPER,UNKNOWN,21,2004-08-11,0,0,0,0,0,0,0,ŠK Slovan Bratislava,SLB,https://img.uefa.com/imgml/TP/teams/logos/240x240/52797.png,250193593,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250193593.jpg,2024-25
Joe Gauci,Australia,GOALKEEPER,UNKNOWN,25,2000-07-04,0,0,0,0,0,0,0,Aston Villa,AVL,https://img.uefa.com/imgml/TP/teams/logos/240x240/52683.png,250193525,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250193525.jpg,2024-25
Alberto Manzoni,Italy,MIDFIELDER,UNKNOWN,20,2005-06-25,0,0,0,0,0,0,0,Atalanta BC,ATA,https://img.uefa.com/imgml/TP/teams/logos/240x240/52816.png,250193410,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250193410.jpg,2024-25
Diego Aguado,Spain,DEFENDER,UNKNOWN,19,2007-02-07,0,0,0,0,0,0,0,Real Madrid C.F.,RMA,https://img.uefa.com/imgml/TP/teams/logos/240x240/50051.png,250193232,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250193232.jpg,2024-25
Eliot Bujupi,Kosovo,FORWARD,UNKNOWN,19,2006-07-03,0,0,0,0,0,0,0,VfB Stuttgart,STU,https://img.uefa.com/imgml/TP/teams/logos/240x240/50107.png,250192943,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250192943.jpg,2024-25
Mauro Couto,Portugal,FORWARD,UNKNOWN,20,2005-11-15,0,0,0,0,0,0,0,Sporting Clube de Portugal,SPO,https://img.uefa.com/imgml/TP/teams/logos/240x240/50149.png,250192699,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250192699.jpg,2024-25
Lorin Jetzer,Switzerland,DEFENDER,UNKNOWN,20,2006-01-24,0,0,0,0,0,0,0,BSC Young Boys,YB,https://img.uefa.com/imgml/TP/teams/logos/240x240/50031.png,250192639,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250192639.jpg,2024-25
Michael Bresser,Netherlands,DEFENDER,UNKNOWN,19,2007-04-24,0,0,0,0,0,0,0,PSV Eindhoven,PSV,https://img.uefa.com/imgml/TP/teams/logos/240x240/50062.png,250192405,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250192405.jpg,2024-25
Toni Fernandez,Spain,FORWARD,UNKNOWN,17,2008-07-15,0,0,0,0,0,0,0,FC Barcelona,BAR,https://img.uefa.com/imgml/TP/teams/logos/240x240/50080.png,250192269,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250192269.jpg,2024-25
Landry Farré,Spain,DEFENDER,UNKNOWN,19,2007-01-01,0,0,0,0,0,0,0,FC Barcelona,BAR,https://img.uefa.com/imgml/TP/teams/logos/240x240/50080.png,250191898,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250191898.jpg,2024-25
Jimi Gower,England,MIDFIELDER,UNKNOWN,21,2004-10-01,0,0,0,0,0,0,0,Arsenal FC,ARS,https://img.uefa.com/imgml/TP/teams/logos/240x240/52280.png,250190780,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250190780.jpg,2024-25
Maldini Kacurri,Albania,DEFENDER,UNKNOWN,20,2005-10-04,0,0,0,0,0,0,0,Arsenal FC,ARS,https://img.uefa.com/imgml/TP/teams/logos/240x240/52280.png,250190776,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250190776.jpg,2024-25
Jack Porter,England,GOALKEEPER,UNKNOWN,17,2008-07-15,0,0,0,0,0,0,0,Arsenal FC,ARS,https://img.uefa.com/imgml/TP/teams/logos/240x240/52280.png,250190774,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250190774.jpg,2024-25
Max Hudson,Wales,GOALKEEPER,UNKNOWN,18,2007-09-20,0,0,0,0,0,0,0,Manchester City,MCI,https://img.uefa.com/imgml/TP/teams/logos/240x240/52919.png,250190621,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250190621.jpg,2024-25
Guille Fernández,Spain,MIDFIELDER,UNKNOWN,17,2008-06-18,0,0,0,0,0,0,0,FC Barcelona,BAR,https://img.uefa.com/imgml/TP/teams/logos/240x240/50080.png,250190375,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250190375.jpg,2024-25
Ismail Ka,Netherlands,GOALKEEPER,UNKNOWN,20,2006-03-09,0,0,0,0,0,0,0,Feyenoord,FEY,https://img.uefa.com/imgml/TP/teams/logos/240x240/52749.png,250190232,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250190232.jpg,2024-25
Martin James,France,GOALKEEPER,UNKNOWN,18,2008-02-14,0,0,0,0,0,0,0,Paris Saint-Germain,PSG,https://img.uefa.com/imgml/TP/teams/logos/240x240/52747.png,250190124,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250190124.jpg,2024-25
Axel Tape,France,DEFENDER,UNKNOWN,18,2007-08-10,0,0,0,0,0,0,0,Paris Saint-Germain,PSG,https://img.uefa.com/imgml/TP/teams/logos/240x240/52747.png,250190123,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250190123.jpg,2024-25
Ibrahim Mbaye,France,FORWARD,UNKNOWN,18,2008-01-24,0,0,0,0,0,0,0,Paris Saint-Germain,PSG,https://img.uefa.com/imgml/TP/teams/logos/240x240/52747.png,250190117,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250190117.jpg,2024-25
Elias Benkara,Germany,DEFENDER,UNKNOWN,19,2007-04-29,0,0,0,0,0,0,0,Borussia Dortmund,BVB,https://img.uefa.com/imgml/TP/teams/logos/240x240/52758.png,250189876,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250189876.jpg,2024-25
Daniel Yañez,Spain,FORWARD,UNKNOWN,19,2007-03-28,0,0,0,0,0,0,0,Real Madrid C.F.,RMA,https://img.uefa.com/imgml/TP/teams/logos/240x240/50051.png,250189858,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250189858.jpg,2024-25
Lionel Voufack,Germany,DEFENDER,UNKNOWN,18,2007-10-07,0,0,0,0,0,0,0,RB Leipzig,RBL,https://img.uefa.com/imgml/TP/teams/logos/240x240/2603790.png,250189611,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250189611.jpg,2024-25
Faik Sakar,Germany,MIDFIELDER,UNKNOWN,18,2008-01-14,0,0,0,0,0,0,0,RB Leipzig,RBL,https://img.uefa.com/imgml/TP/teams/logos/240x240/2603790.png,250189609,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250189609.jpg,2024-25
Fernando Dickes,Germany,GOALKEEPER,UNKNOWN,18,2007-10-13,0,0,0,0,0,0,0,RB Leipzig,RBL,https://img.uefa.com/imgml/TP/teams/logos/240x240/2603790.png,250189590,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250189590.jpg,2024-25
Gabriele Re Cecconi,Italy,DEFENDER,UNKNOWN,20,2006-04-25,0,0,0,0,0,0,0,FC Internazionale Milano,INT,https://img.uefa.com/imgml/TP/teams/logos/240x240/50138.png,250189476,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250189476.jpg,2024-25
Ayden Heaven,England,DEFENDER,CENTRE_BACK,19,2006-09-22,0,0,0,0,0,0,0,Arsenal FC,ARS,https://img.uefa.com/imgml/TP/teams/logos/240x240/52280.png,250189295,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250189295.jpg,2024-25
Michal Rosiak,Poland,DEFENDER,UNKNOWN,20,2005-10-12,0,0,0,0,0,0,0,Arsenal FC,ARS,https://img.uefa.com/imgml/TP/teams/logos/240x240/52280.png,250189249,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250189249.jpg,2024-25
Ismeal Kabia,Netherlands,FORWARD,UNKNOWN,20,2005-10-12,0,0,0,0,0,0,0,Arsenal FC,ARS,https://img.uefa.com/imgml/TP/teams/logos/240x240/52280.png,250189243,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250189243.jpg,2024-25
Joshua Robinson,England,DEFENDER,UNKNOWN,21,2004-12-20,0,0,0,0,0,0,0,Arsenal FC,ARS,https://img.uefa.com/imgml/TP/teams/logos/240x240/52280.png,250189230,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250189230.jpg,2024-25
Jan Plug,Netherlands,DEFENDER,UNKNOWN,21,2005-04-02,0,0,0,0,0,0,0,Feyenoord,FEY,https://img.uefa.com/imgml/TP/teams/logos/240x240/52749.png,250189189,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250189189.jpg,2024-25
Gerónimo Spina,Argentina,DEFENDER,UNKNOWN,21,2005-02-09,0,0,0,0,0,0,0,Atlético de Madrid,ATM,https://img.uefa.com/imgml/TP/teams/logos/240x240/50124.png,250189136,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250189136.jpg,2024-25
Christoph Wiener-Pucher,Austria,GOALKEEPER,UNKNOWN,19,2006-10-08,0,0,0,0,0,0,0,SK Sturm Graz,SGR,https://img.uefa.com/imgml/TP/teams/logos/240x240/50111.png,250189108,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250189108.jpg,2024-25
Peter Kiedl,Austria,FORWARD,UNKNOWN,22,2004-01-13,0,0,0,0,0,0,0,SK Sturm Graz,SGR,https://img.uefa.com/imgml/TP/teams/logos/240x240/50111.png,250189103,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250189103.jpg,2024-25
Mattia Zanchetta,Italy,MIDFIELDER,UNKNOWN,20,2006-03-18,0,0,0,0,0,0,0,FC Internazionale Milano,INT,https://img.uefa.com/imgml/TP/teams/logos/240x240/50138.png,250188886,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250188886.jpg,2024-25
Lilian Baret,France,MIDFIELDER,UNKNOWN,20,2006-05-25,0,0,0,0,0,0,0,LOSC Lille,LIL,https://img.uefa.com/imgml/TP/teams/logos/240x240/75797.png,250188470,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250188470.jpg,2024-25
Sil Swinkels,Netherlands,DEFENDER,UNKNOWN,22,2004-01-06,0,0,0,0,0,0,0,Aston Villa,AVL,https://img.uefa.com/imgml/TP/teams/logos/240x240/52683.png,250188445,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250188445.jpg,2024-25
Tijn Smolenaars,Netherlands,GOALKEEPER,UNKNOWN,21,2005-02-23,0,0,0,0,0,0,0,PSV Eindhoven,PSV,https://img.uefa.com/imgml/TP/teams/logos/240x240/50062.png,250187771,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250187771.jpg,2024-25
Jesper Uneken,Netherlands,FORWARD,UNKNOWN,21,2004-08-09,0,0,0,0,0,0,0,PSV Eindhoven,PSV,https://img.uefa.com/imgml/TP/teams/logos/240x240/50062.png,250187770,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250187770.jpg,2024-25
Kadan Young,England,MIDFIELDER,UNKNOWN,20,2006-01-19,0,0,0,0,0,0,0,Aston Villa,AVL,https://img.uefa.com/imgml/TP/teams/logos/240x240/52683.png,250185111,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250185111.jpg,2024-25
Samuel Nibombe,Belgium,DEFENDER,UNKNOWN,18,2007-08-15,0,0,0,0,0,0,0,AS Monaco,MON,https://img.uefa.com/imgml/TP/teams/logos/240x240/50023.png,250185049,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250185049.jpg,2024-25
Jonah Kusi-Asare,Sweden,FORWARD,UNKNOWN,18,2007-07-04,0,0,0,0,0,0,0,FC Bayern München,BAY,https://img.uefa.com/imgml/TP/teams/logos/240x240/50037.png,250184864,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250184864.jpg,2024-25
Joan Tincres,France,FORWARD,UNKNOWN,19,2006-06-17,0,0,0,0,0,0,0,AS Monaco,MON,https://img.uefa.com/imgml/TP/teams/logos/240x240/50023.png,250184806,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250184806.jpg,2024-25
Noa Mikić,Croatia,DEFENDER,UNKNOWN,19,2007-01-27,0,0,0,0,0,0,0,GNK Dinamo,DIN,https://img.uefa.com/imgml/TP/teams/logos/240x240/50164.png,250184588,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250184588.jpg,2024-25
Mislav Ćutuk,Croatia,FORWARD,UNKNOWN,19,2007-01-25,0,0,0,0,0,0,0,GNK Dinamo,DIN,https://img.uefa.com/imgml/TP/teams/logos/240x240/50164.png,250184578,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250184578.jpg,2024-25
Oliver Sorg,Austria,DEFENDER,UNKNOWN,18,2007-07-31,0,0,0,0,0,0,0,SK Sturm Graz,SGR,https://img.uefa.com/imgml/TP/teams/logos/240x240/50111.png,250184504,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250184504.jpg,2024-25
Noah Darvich,Germany,MIDFIELDER,UNKNOWN,19,2006-09-25,0,0,0,0,0,0,0,FC Barcelona,BAR,https://img.uefa.com/imgml/TP/teams/logos/240x240/50080.png,250183739,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250183739.jpg,2024-25
Tiago Parente,Portugal,DEFENDER,UNKNOWN,19,2006-06-12,0,0,0,0,0,0,0,SL Benfica,BEN,https://img.uefa.com/imgml/TP/teams/logos/240x240/50147.png,250183477,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250183477.jpg,2024-25
Marko Zebić,Croatia,DEFENDER,UNKNOWN,19,2007-01-08,0,0,0,0,0,0,0,GNK Dinamo,DIN,https://img.uefa.com/imgml/TP/teams/logos/240x240/50164.png,250183467,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250183467.jpg,2024-25
Saimon Bouabre,France,MIDFIELDER,UNKNOWN,20,2006-06-01,0,0,0,0,0,0,0,AS Monaco,MON,https://img.uefa.com/imgml/TP/teams/logos/240x240/50023.png,250183341,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250183341.jpg,2024-25
Salah-Eddine Oulad M'Hand,Netherlands,MIDFIELDER,UNKNOWN,22,2003-08-20,0,0,0,0,0,0,0,Arsenal FC,ARS,https://img.uefa.com/imgml/TP/teams/logos/240x240/52280.png,250182971,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250182971.jpg,2024-25
Thijs Kraaijeveld,Netherlands,MIDFIELDER,UNKNOWN,19,2007-05-03,0,0,0,0,0,0,0,Feyenoord,FEY,https://img.uefa.com/imgml/TP/teams/logos/240x240/52749.png,250182482,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250182482.jpg,2024-25
Leon Klanac,Germany,GOALKEEPER,UNKNOWN,19,2007-03-01,0,0,0,0,0,0,0,FC Bayern München,BAY,https://img.uefa.com/imgml/TP/teams/logos/240x240/50037.png,250182463,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250182463.jpg,2024-25
Eduardo Felicíssimo,Portugal,MIDFIELDER,UNKNOWN,19,2007-01-08,0,0,0,0,0,0,0,Sporting Clube de Portugal,SPO,https://img.uefa.com/imgml/TP/teams/logos/240x240/50149.png,250182436,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250182436.jpg,2024-25
Denilson Santos,Portugal,DEFENDER,UNKNOWN,19,2007-02-02,0,0,0,0,0,0,0,Sporting Clube de Portugal,SPO,https://img.uefa.com/imgml/TP/teams/logos/240x240/50149.png,250182431,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250182431.jpg,2024-25
Hugo Félix,Portugal,MIDFIELDER,UNKNOWN,22,2004-03-03,0,0,0,0,0,0,0,SL Benfica,BEN,https://img.uefa.com/imgml/TP/teams/logos/240x240/50147.png,250182403,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250182403.jpg,2024-25
Gonçalo Oliveira,Portugal,DEFENDER,UNKNOWN,19,2006-07-04,0,0,0,0,0,0,0,SL Benfica,BEN,https://img.uefa.com/imgml/TP/teams/logos/240x240/50147.png,250181477,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250181477.jpg,2024-25
Kerim Alajbegović,Bosnia and Herzegovina,MIDFIELDER,UNKNOWN,18,2007-09-21,0,0,0,0,0,0,0,Bayer 04 Leverkusen,LEV,https://img.uefa.com/imgml/TP/teams/logos/240x240/50109.png,250181052,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250181052.jpg,2024-25
Tomas Baković,Croatia,MIDFIELDER,UNKNOWN,19,2007-03-29,0,0,0,0,0,0,0,GNK Dinamo,DIN,https://img.uefa.com/imgml/TP/teams/logos/240x240/50164.png,250180883,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250180883.jpg,2024-25
Lucas Dominguez,Spain,DEFENDER,UNKNOWN,20,2006-03-02,0,0,0,0,0,0,0,Sporting Clube de Portugal,SPO,https://img.uefa.com/imgml/TP/teams/logos/240x240/50149.png,250179734,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250179734.jpg,2024-25
Lazar Jovanović,Serbia,MIDFIELDER,UNKNOWN,19,2006-11-30,0,0,0,0,0,0,0,FK Crvena Zvezda,ZVE,https://img.uefa.com/imgml/TP/teams/logos/240x240/50069.png,250179564,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250179564.jpg,2024-25
Tyler Meiser,Germany,DEFENDER,UNKNOWN,19,2007-03-01,0,0,0,0,0,0,0,Borussia Dortmund,BVB,https://img.uefa.com/imgml/TP/teams/logos/240x240/52758.png,250179078,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250179078.jpg,2024-25
Oliwier Zych,Poland,GOALKEEPER,UNKNOWN,21,2004-06-28,0,0,0,0,0,0,0,Aston Villa,AVL,https://img.uefa.com/imgml/TP/teams/logos/240x240/52683.png,250178770,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250178770.jpg,2024-25
Kieran Morrison,Northern Ireland,FORWARD,UNKNOWN,19,2006-11-09,0,0,0,0,0,0,0,Liverpool FC,LIV,https://img.uefa.com/imgml/TP/teams/logos/240x240/7889.png,250178246,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250178246.jpg,2024-25
Djomar Giersthove,Netherlands,DEFENDER,UNKNOWN,21,2005-03-05,0,0,0,0,0,0,0,Feyenoord,FEY,https://img.uefa.com/imgml/TP/teams/logos/240x240/52749.png,250178087,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250178087.jpg,2024-25
Mannou Berger,Netherlands,GOALKEEPER,UNKNOWN,21,2004-10-15,0,0,0,0,0,0,0,Feyenoord,FEY,https://img.uefa.com/imgml/TP/teams/logos/240x240/52749.png,250178085,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250178085.jpg,2024-25
Edan Diop,France,MIDFIELDER,UNKNOWN,21,2004-08-28,0,0,0,0,0,0,0,AS Monaco,MON,https://img.uefa.com/imgml/TP/teams/logos/240x240/50023.png,250178063,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250178063.jpg,2024-25
