name,nation,position,detailed_position,age,birth_date,matches_played,minutes_played,goals,assists,penalties_scored,yellow_cards,red_cards,team_name,team_code,team_logo_url,player_id,player_image_url,season
Thibaut Courtois,Belgium,GOALKEEPER,GOALKEEPER,34,1992-05-11,10,900,0,0,0,0,0,Real Madrid C.F.,RMA,https://img.uefa.com/imgml/TP/teams/logos/240x240/50051.png,250011668,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250011668.jpg,2022-23
António Silva,Portugal,DEFENDER,UNKNOWN,22,2003-10-30,10,896,2,0,0,1,0,SL Benfica,BEN,https://img.uefa.com/imgml/TP/teams/logos/240x240/50147.png,250128468,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250128468.jpg,2022-23
Giovanni Di Lorenzo,Italy,DEFENDER,FULL_BACK,32,1993-08-04,10,890,2,2,0,2,0,SSC Napoli,NAP,https://img.uefa.com/imgml/TP/teams/logos/240x240/50136.png,250064229,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250064229.jpg,2022-23
Denzel Dumfries,Netherlands,DEFENDER,FULL_BACK,30,1996-04-18,12,886,1,0,0,0,0,FC Internazionale Milano,INT,https://img.uefa.com/imgml/TP/teams/logos/240x240/50138.png,250112690,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250112690.jpg,2022-23
Stanislav Lobotka,Slovakia,MIDFIELDER,DEFENSIVE_MIDFIELDER,31,1994-11-25,10,876,0,0,0,0,0,SSC Napoli,NAP,https://img.uefa.com/imgml/TP/teams/logos/240x240/50136.png,250055982,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250055982.jpg,2022-23
Dani Carvajal,Spain,DEFENDER,FULL_BACK,34,1992-01-11,11,871,0,2,0,3,0,Real Madrid C.F.,RMA,https://img.uefa.com/imgml/TP/teams/logos/240x240/50051.png,250024448,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250024448.jpg,2022-23
João Mário,Portugal,FORWARD,UNKNOWN,33,1993-01-19,10,865,6,2,5,2,0,SL Benfica,BEN,https://img.uefa.com/imgml/TP/teams/logos/240x240/50147.png,250014109,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250014109.jpg,2022-23
Florentino,Portugal,MIDFIELDER,DEFENSIVE_MIDFIELDER,26,1999-08-19,10,861,0,0,0,2,0,SL Benfica,BEN,https://img.uefa.com/imgml/TP/teams/logos/240x240/50147.png,250089225,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250089225.jpg,2022-23
Toni Kroos,Germany,MIDFIELDER,CENTRAL_MIDFIELDER,36,1990-01-04,12,846,0,2,0,2,0,Real Madrid C.F.,RMA,https://img.uefa.com/imgml/TP/teams/logos/240x240/50051.png,103147,https://img.uefa.com/imgml/TP/players/1/2023/324x324/103147.jpg,2022-23
Erling Haaland,Norway,FORWARD,UNKNOWN,25,2000-07-21,11,845,12,1,1,1,0,Manchester City,MCI,https://img.uefa.com/imgml/TP/teams/logos/240x240/52919.png,250103758,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250103758.jpg,2022-23
Edin Džeko,Bosnia and Herzegovina,FORWARD,STRIKER,40,1986-03-17,13,832,4,1,0,2,0,FC Internazionale Milano,INT,https://img.uefa.com/imgml/TP/teams/logos/240x240/50138.png,72048,https://img.uefa.com/imgml/TP/players/1/2023/324x324/72048.jpg,2022-23
Fikayo Tomori,England,DEFENDER,CENTRE_BACK,28,1997-12-19,10,828,0,0,0,4,1,AC Milan,MIL,https://img.uefa.com/imgml/TP/teams/logos/240x240/50058.png,250067630,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250067630.jpg,2022-23
Rafa Silva,Portugal,MIDFIELDER,STRIKER,33,1993-05-17,10,826,5,2,0,1,0,SL Benfica,BEN,https://img.uefa.com/imgml/TP/teams/logos/240x240/50147.png,250063447,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250063447.jpg,2022-23
Rodrygo,Brazil,FORWARD,WINGER,25,2001-01-09,12,824,5,2,2,0,0,Real Madrid C.F.,RMA,https://img.uefa.com/imgml/TP/teams/logos/240x240/50051.png,250132829,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250132829.jpg,2022-23
Rade Krunić,Bosnia and Herzegovina,MIDFIELDER,CENTRAL_MIDFIELDER,32,1993-10-07,11,823,1,0,0,4,0,AC Milan,MIL,https://img.uefa.com/imgml/TP/teams/logos/240x240/50058.png,250064252,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250064252.jpg,2022-23
Matteo Darmian,Italy,DEFENDER,FULL_BACK,36,1989-12-02,11,822,0,0,0,1,0,FC Internazionale Milano,INT,https://img.uefa.com/imgml/TP/teams/logos/240x240/50138.png,103806,https://img.uefa.com/imgml/TP/players/1/2023/324x324/103806.jpg,2022-23
Joshua Kimmich,Germany,MIDFIELDER,CENTRE_BACK,31,1995-02-08,9,810,1,3,1,3,0,FC Bayern München,BAY,https://img.uefa.com/imgml/TP/teams/logos/240x240/50037.png,250070417,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250070417.jpg,2022-23
Kepa Arrizabalaga,Spain,GOALKEEPER,GOALKEEPER,31,1994-10-03,9,810,0,0,0,2,0,Chelsea FC,CHE,https://img.uefa.com/imgml/TP/teams/logos/240x240/52914.png,250039900,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250039900.jpg,2022-23
Hakan Çalhanoğlu,Türkiye,MIDFIELDER,ATTACKING_MIDFIELDER,32,1994-02-08,12,807,1,2,0,1,0,FC Internazionale Milano,INT,https://img.uefa.com/imgml/TP/teams/logos/240x240/50138.png,250022829,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250022829.jpg,2022-23
Nicolás Otamendi,Argentina,DEFENDER,UNKNOWN,38,1988-02-12,9,794,0,1,0,3,0,SL Benfica,BEN,https://img.uefa.com/imgml/TP/teams/logos/240x240/50147.png,250017040,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250017040.jpg,2022-23
Minjae Kim,Korea Republic,DEFENDER,UNKNOWN,29,1996-11-15,9,786,0,0,0,3,0,SSC Napoli,NAP,https://img.uefa.com/imgml/TP/teams/logos/240x240/50136.png,250175065,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250175065.jpg,2022-23
Enzo Fernández,Argentina,MIDFIELDER,UNKNOWN,25,2001-01-17,9,763,0,2,0,4,0,Chelsea FC,CHE,https://img.uefa.com/imgml/TP/teams/logos/240x240/52914.png,250174838,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250174838.jpg,2022-23
Luka Modrić,Croatia,MIDFIELDER,CENTRAL_MIDFIELDER,40,1985-09-09,10,750,2,1,1,0,0,Real Madrid C.F.,RMA,https://img.uefa.com/imgml/TP/teams/logos/240x240/50051.png,74699,https://img.uefa.com/imgml/TP/players/1/2023/324x324/74699.jpg,2022-23
Pierre Kalulu,France,DEFENDER,FULL_BACK,25,2000-06-05,10,750,0,0,0,0,0,AC Milan,MIL,https://img.uefa.com/imgml/TP/teams/logos/240x240/50058.png,250122983,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250122983.jpg,2022-23
Éder Militão,Brazil,DEFENDER,FULL_BACK,28,1998-01-18,9,748,1,0,0,2,0,Real Madrid C.F.,RMA,https://img.uefa.com/imgml/TP/teams/logos/240x240/50051.png,250121965,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250121965.jpg,2022-23
Karim Benzema,France,FORWARD,STRIKER,38,1987-12-19,10,747,4,1,0,0,0,Real Madrid C.F.,RMA,https://img.uefa.com/imgml/TP/teams/logos/240x240/50051.png,93321,https://img.uefa.com/imgml/TP/players/1/2023/324x324/93321.jpg,2022-23
Federico Dimarco,Italy,DEFENDER,UNKNOWN,28,1997-11-10,11,736,0,5,0,2,0,FC Internazionale Milano,INT,https://img.uefa.com/imgml/TP/teams/logos/240x240/50138.png,250056189,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250056189.jpg,2022-23
Eduardo Camavinga,France,MIDFIELDER,DEFENSIVE_MIDFIELDER,23,2002-11-10,11,721,0,1,0,3,0,Real Madrid C.F.,RMA,https://img.uefa.com/imgml/TP/teams/logos/240x240/50051.png,250128270,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250128270.jpg,2022-23
Kevin De Bruyne,Belgium,MIDFIELDER,ATTACKING_MIDFIELDER,34,1991-06-28,10,721,2,7,0,1,0,Manchester City,MCI,https://img.uefa.com/imgml/TP/teams/logos/240x240/52919.png,250008901,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250008901.jpg,2022-23
Harry Kane,England,FORWARD,STRIKER,32,1993-07-28,8,720,1,2,1,1,0,Tottenham Hotspur,TOT,https://img.uefa.com/imgml/TP/teams/logos/240x240/1652.png,250016833,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250016833.jpg,2022-23
Evan N'Dicka,Ivory Coast,DEFENDER,CENTRE_BACK,26,1999-08-20,8,720,0,1,0,2,0,Eintracht Frankfurt,FRA,https://img.uefa.com/imgml/TP/teams/logos/240x240/50072.png,250122785,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250122785.jpg,2022-23
Virgil van Dijk,Netherlands,DEFENDER,CENTRE_BACK,34,1991-07-08,8,720,0,1,0,1,0,Liverpool FC,LIV,https://img.uefa.com/imgml/TP/teams/logos/240x240/7889.png,50327420,https://img.uefa.com/imgml/TP/players/1/2023/324x324/50327420.jpg,2022-23
Diogo Costa,Portugal,GOALKEEPER,GOALKEEPER,26,1999-09-19,8,720,0,1,0,0,0,FC Porto,POR,https://img.uefa.com/imgml/TP/teams/logos/240x240/50064.png,250076675,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250076675.jpg,2022-23
Simon Mignolet,Belgium,GOALKEEPER,GOALKEEPER,38,1988-03-06,8,720,0,0,0,2,0,Club Brugge KV,BRU,https://img.uefa.com/imgml/TP/teams/logos/240x240/50043.png,98078,https://img.uefa.com/imgml/TP/players/1/2023/324x324/98078.jpg,2022-23
Sergio Ramos,Spain,DEFENDER,CENTRE_BACK,40,1986-03-30,8,720,0,0,0,2,0,Paris Saint-Germain,PSG,https://img.uefa.com/imgml/TP/teams/logos/240x240/52747.png,93649,https://img.uefa.com/imgml/TP/players/1/2023/324x324/93649.jpg,2022-23
Djibril Sow,Switzerland,MIDFIELDER,CENTRAL_MIDFIELDER,29,1997-02-06,8,720,0,0,0,1,0,Eintracht Frankfurt,FRA,https://img.uefa.com/imgml/TP/teams/logos/240x240/50072.png,250065420,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250065420.jpg,2022-23
Alisson Becker,Brazil,GOALKEEPER,GOALKEEPER,33,1992-10-02,8,720,0,0,0,0,0,Liverpool FC,LIV,https://img.uefa.com/imgml/TP/teams/logos/240x240/7889.png,250099867,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250099867.jpg,2022-23
Gianluigi Donnarumma,Italy,GOALKEEPER,GOALKEEPER,27,1999-02-25,8,720,0,0,0,0,0,Paris Saint-Germain,PSG,https://img.uefa.com/imgml/TP/teams/logos/240x240/52747.png,250078922,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250078922.jpg,2022-23
Brandon Mechele,Belgium,DEFENDER,CENTRE_BACK,33,1993-01-28,8,720,0,0,0,0,0,Club Brugge KV,BRU,https://img.uefa.com/imgml/TP/teams/logos/240x240/50043.png,250053044,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250053044.jpg,2022-23
Willi Orbán,Hungary,DEFENDER,CENTRE_BACK,33,1992-11-03,8,720,0,0,0,0,0,RB Leipzig,RBL,https://img.uefa.com/imgml/TP/teams/logos/240x240/2603790.png,250051754,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250051754.jpg,2022-23
Kevin Trapp,Germany,GOALKEEPER,GOALKEEPER,35,1990-07-08,8,720,0,0,0,0,0,Eintracht Frankfurt,FRA,https://img.uefa.com/imgml/TP/teams/logos/240x240/50072.png,1902188,https://img.uefa.com/imgml/TP/players/1/2023/324x324/1902188.jpg,2022-23
Gonçalo Ramos,Portugal,FORWARD,STRIKER,24,2001-06-20,10,719,3,1,0,2,0,SL Benfica,BEN,https://img.uefa.com/imgml/TP/teams/logos/240x240/50147.png,250116654,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250116654.jpg,2022-23
Dayot Upamecano,France,DEFENDER,CENTRE_BACK,27,1998-10-27,10,715,0,0,0,2,0,FC Bayern München,BAY,https://img.uefa.com/imgml/TP/teams/logos/240x240/50037.png,250079545,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250079545.jpg,2022-23
David Alaba,Austria,DEFENDER,FULL_BACK,33,1992-06-24,11,713,0,0,0,0,0,Real Madrid C.F.,RMA,https://img.uefa.com/imgml/TP/teams/logos/240x240/50051.png,1906540,https://img.uefa.com/imgml/TP/players/1/2023/324x324/1906540.jpg,2022-23
Hans Vanaken,Belgium,MIDFIELDER,ATTACKING_MIDFIELDER,33,1992-08-24,8,704,0,0,0,1,0,Club Brugge KV,BRU,https://img.uefa.com/imgml/TP/teams/logos/240x240/50043.png,250064188,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250064188.jpg,2022-23
Daichi Kamada,Japan,MIDFIELDER,ATTACKING_MIDFIELDER,29,1996-08-05,8,700,3,0,1,1,0,Eintracht Frankfurt,FRA,https://img.uefa.com/imgml/TP/teams/logos/240x240/50072.png,250132313,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250132313.jpg,2022-23
Khvicha Kvaratskhelia,Georgia,FORWARD,UNKNOWN,25,2001-02-12,9,699,2,4,1,0,0,SSC Napoli,NAP,https://img.uefa.com/imgml/TP/teams/logos/240x240/50136.png,250101808,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250101808.jpg,2022-23
Reece James,England,DEFENDER,UNKNOWN,26,1999-12-08,8,692,1,1,0,3,0,Chelsea FC,CHE,https://img.uefa.com/imgml/TP/teams/logos/240x240/52914.png,250110362,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250110362.jpg,2022-23
Pepê,Brazil,FORWARD,UNKNOWN,29,1997-02-24,8,689,0,0,0,4,1,FC Porto,POR,https://img.uefa.com/imgml/TP/teams/logos/240x240/50064.png,250159919,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250159919.jpg,2022-23
John Stones,England,DEFENDER,CENTRE_BACK,32,1994-05-28,8,685,1,1,0,0,0,Manchester City,MCI,https://img.uefa.com/imgml/TP/teams/logos/240x240/52919.png,250064233,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250064233.jpg,2022-23
Antonio Rüdiger,Germany,DEFENDER,CENTRE_BACK,33,1993-03-03,10,676,1,0,0,0,0,Real Madrid C.F.,RMA,https://img.uefa.com/imgml/TP/teams/logos/240x240/50051.png,250028211,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250028211.jpg,2022-23
Niklas Süle,Germany,DEFENDER,UNKNOWN,30,1995-09-03,8,675,0,0,0,2,0,Borussia Dortmund,BVB,https://img.uefa.com/imgml/TP/teams/logos/240x240/52758.png,250041781,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250041781.jpg,2022-23
Alexander Bah,Denmark,DEFENDER,FULL_BACK,28,1997-12-09,8,657,0,2,0,1,0,SL Benfica,BEN,https://img.uefa.com/imgml/TP/teams/logos/240x240/50147.png,250145629,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250145629.jpg,2022-23
Dominik Szoboszlai,Hungary,MIDFIELDER,CENTRAL_MIDFIELDER,25,2000-10-25,8,656,1,2,0,0,0,RB Leipzig,RBL,https://img.uefa.com/imgml/TP/teams/logos/240x240/2603790.png,250104066,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250104066.jpg,2022-23
Marquinhos,Brazil,DEFENDER,CENTRE_BACK,32,1994-05-14,8,655,0,0,0,0,0,Paris Saint-Germain,PSG,https://img.uefa.com/imgml/TP/teams/logos/240x240/52747.png,250064064,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250064064.jpg,2022-23
Frank Anguissa,Cameroon,MIDFIELDER,CENTRAL_MIDFIELDER,30,1995-11-16,8,653,1,3,0,2,1,SSC Napoli,NAP,https://img.uefa.com/imgml/TP/teams/logos/240x240/50136.png,250086987,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250086987.jpg,2022-23
Kylian Mbappé,France,FORWARD,STRIKER,27,1998-12-20,8,651,7,3,1,0,0,Paris Saint-Germain,PSG,https://img.uefa.com/imgml/TP/teams/logos/240x240/52747.png,250076574,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250076574.jpg,2022-23
Casper Nielsen,Denmark,MIDFIELDER,UNKNOWN,32,1994-04-29,8,645,0,1,0,2,0,Club Brugge KV,BRU,https://img.uefa.com/imgml/TP/teams/logos/240x240/50043.png,250061589,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250061589.jpg,2022-23
Thiago Silva,Brazil,DEFENDER,CENTRE_BACK,41,1984-09-22,8,641,0,0,0,2,0,Chelsea FC,CHE,https://img.uefa.com/imgml/TP/teams/logos/240x240/52914.png,250011954,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250011954.jpg,2022-23
Raheem Sterling,England,MIDFIELDER,WINGER,31,1994-12-08,9,638,3,1,0,1,0,Chelsea FC,CHE,https://img.uefa.com/imgml/TP/teams/logos/240x240/52914.png,250024795,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250024795.jpg,2022-23
Fabinho,Brazil,MIDFIELDER,UNKNOWN,32,1993-10-23,8,632,0,0,0,0,0,Liverpool FC,LIV,https://img.uefa.com/imgml/TP/teams/logos/240x240/7889.png,250053907,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250053907.jpg,2022-23
Jude Bellingham,England,MIDFIELDER,UNKNOWN,22,2003-06-29,7,630,4,1,0,2,0,Borussia Dortmund,BVB,https://img.uefa.com/imgml/TP/teams/logos/240x240/52758.png,250128377,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250128377.jpg,2022-23
Mike Maignan,France,GOALKEEPER,GOALKEEPER,30,1995-07-03,7,630,0,0,0,1,0,AC Milan,MIL,https://img.uefa.com/imgml/TP/teams/logos/240x240/50058.png,250042780,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250042780.jpg,2022-23
Mateo Kovačić,Croatia,MIDFIELDER,ATTACKING_MIDFIELDER,32,1994-05-06,8,626,1,0,0,2,0,Chelsea FC,CHE,https://img.uefa.com/imgml/TP/teams/logos/240x240/52914.png,250023551,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250023551.jpg,2022-23
Trent Alexander-Arnold,England,DEFENDER,UNKNOWN,27,1998-10-07,7,626,1,0,0,2,0,Liverpool FC,LIV,https://img.uefa.com/imgml/TP/teams/logos/240x240/7889.png,250076357,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250076357.jpg,2022-23
Pierre-Emile Højbjerg,Denmark,MIDFIELDER,CENTRAL_MIDFIELDER,30,1995-08-05,7,625,1,2,0,3,0,Tottenham Hotspur,TOT,https://img.uefa.com/imgml/TP/teams/logos/240x240/1652.png,250026986,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250026986.jpg,2022-23
Marco Verratti,Italy,MIDFIELDER,CENTRAL_MIDFIELDER,33,1992-11-05,7,625,0,1,0,4,0,Paris Saint-Germain,PSG,https://img.uefa.com/imgml/TP/teams/logos/240x240/52747.png,250006200,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250006200.jpg,2022-23
Piotr Zieliński,Poland,MIDFIELDER,ATTACKING_MIDFIELDER,32,1994-05-20,10,624,4,2,2,1,0,SSC Napoli,NAP,https://img.uefa.com/imgml/TP/teams/logos/240x240/50136.png,250024370,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250024370.jpg,2022-23
Mohamed Salah,Egypt,FORWARD,WINGER,33,1992-06-15,8,624,8,2,1,0,0,Liverpool FC,LIV,https://img.uefa.com/imgml/TP/teams/logos/240x240/7889.png,250052469,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250052469.jpg,2022-23
Heung-Min Son,Korea Republic,MIDFIELDER,WINGER,33,1992-07-08,8,622,2,0,0,1,0,Tottenham Hotspur,TOT,https://img.uefa.com/imgml/TP/teams/logos/240x240/1652.png,250043463,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250043463.jpg,2022-23
Kai Havertz,Germany,MIDFIELDER,STRIKER,26,1999-06-11,10,619,2,0,1,0,0,Chelsea FC,CHE,https://img.uefa.com/imgml/TP/teams/logos/240x240/52914.png,250087938,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250087938.jpg,2022-23
Kristijan Jakić,Croatia,MIDFIELDER,DEFENSIVE_MIDFIELDER,29,1997-05-14,8,619,0,0,0,2,0,Eintracht Frankfurt,FRA,https://img.uefa.com/imgml/TP/teams/logos/240x240/50072.png,250099259,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250099259.jpg,2022-23
Fredrik Aursnes,Norway,MIDFIELDER,DEFENSIVE_MIDFIELDER,30,1995-12-10,10,618,1,0,0,0,0,SL Benfica,BEN,https://img.uefa.com/imgml/TP/teams/logos/240x240/50147.png,250061027,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250061027.jpg,2022-23
Eric Dier,England,DEFENDER,DEFENSIVE_MIDFIELDER,32,1994-01-15,7,618,0,0,0,3,0,Tottenham Hotspur,TOT,https://img.uefa.com/imgml/TP/teams/logos/240x240/1652.png,250050416,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250050416.jpg,2022-23
Lionel Messi,Argentina,FORWARD,UNKNOWN,38,1987-06-24,7,615,4,4,0,0,0,Paris Saint-Germain,PSG,https://img.uefa.com/imgml/TP/teams/logos/240x240/52747.png,95803,https://img.uefa.com/imgml/TP/players/1/2023/324x324/95803.jpg,2022-23
Matthijs de Ligt,Netherlands,DEFENDER,CENTRE_BACK,26,1999-08-12,7,615,0,0,0,1,0,FC Bayern München,BAY,https://img.uefa.com/imgml/TP/teams/logos/240x240/50037.png,50327424,https://img.uefa.com/imgml/TP/players/1/2023/324x324/50327424.jpg,2022-23
Amir Rrahmani,Kosovo,DEFENDER,CENTRE_BACK,32,1994-02-24,7,614,0,0,0,2,0,SSC Napoli,NAP,https://img.uefa.com/imgml/TP/teams/logos/240x240/50136.png,250059233,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250059233.jpg,2022-23
Mehdi Taremi,Iran,FORWARD,STRIKER,33,1992-07-18,7,613,5,2,2,2,1,FC Porto,POR,https://img.uefa.com/imgml/TP/teams/logos/240x240/50064.png,250097909,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250097909.jpg,2022-23
Matheus Uribe,Colombia,MIDFIELDER,CENTRAL_MIDFIELDER,35,1991-03-21,7,613,1,0,1,3,0,FC Porto,POR,https://img.uefa.com/imgml/TP/teams/logos/240x240/50064.png,250118245,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250118245.jpg,2022-23
Mykhailo Mudryk,Ukraine,FORWARD,WINGER,25,2001-01-05,8,612,3,2,0,3,0,Chelsea FC,CHE,https://img.uefa.com/imgml/TP/teams/logos/240x240/52914.png,250113435,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250113435.jpg,2022-23
Brahim Díaz,Morocco,FORWARD,ATTACKING_MIDFIELDER,26,1999-08-03,10,608,1,0,0,1,0,AC Milan,MIL,https://img.uefa.com/imgml/TP/teams/logos/240x240/50058.png,250088039,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250088039.jpg,2022-23
Nathan Aké,Netherlands,DEFENDER,UNKNOWN,31,1995-02-18,8,608,0,0,0,1,0,Manchester City,MCI,https://img.uefa.com/imgml/TP/teams/logos/240x240/52919.png,250027008,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250027008.jpg,2022-23
Leon Goretzka,Germany,MIDFIELDER,CENTRAL_MIDFIELDER,31,1995-02-06,9,607,2,4,0,1,0,FC Bayern München,BAY,https://img.uefa.com/imgml/TP/teams/logos/240x240/50037.png,250041771,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250041771.jpg,2022-23
Alphonso Davies,Canada,MIDFIELDER,FULL_BACK,25,2000-11-02,9,602,0,2,0,1,0,FC Bayern München,BAY,https://img.uefa.com/imgml/TP/teams/logos/240x240/50037.png,250128120,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250128120.jpg,2022-23
Cristian Romero,Argentina,DEFENDER,UNKNOWN,28,1998-04-27,7,600,0,0,0,4,1,Tottenham Hotspur,TOT,https://img.uefa.com/imgml/TP/teams/logos/240x240/1652.png,250144325,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250144325.jpg,2022-23
Tuta,Brazil,DEFENDER,UNKNOWN,26,1999-07-04,7,600,0,0,0,2,1,Eintracht Frankfurt,FRA,https://img.uefa.com/imgml/TP/teams/logos/240x240/50072.png,250132314,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250132314.jpg,2022-23
Stephen Eustáquio,Canada,MIDFIELDER,UNKNOWN,29,1996-12-21,7,596,2,0,0,1,0,FC Porto,POR,https://img.uefa.com/imgml/TP/teams/logos/240x240/50064.png,250116817,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250116817.jpg,2022-23
Kamal Sowah,Ghana,MIDFIELDER,UNKNOWN,26,2000-01-09,7,594,2,0,0,4,1,Club Brugge KV,BRU,https://img.uefa.com/imgml/TP/teams/logos/240x240/50043.png,250163383,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250163383.jpg,2022-23
Benjamin Pavard,France,DEFENDER,UNKNOWN,30,1996-03-28,9,593,2,0,0,4,1,FC Bayern München,BAY,https://img.uefa.com/imgml/TP/teams/logos/240x240/50037.png,250081921,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250081921.jpg,2022-23
Ismaël Bennacer,Algeria,MIDFIELDER,DEFENSIVE_MIDFIELDER,28,1997-12-01,10,592,1,0,0,1,0,AC Milan,MIL,https://img.uefa.com/imgml/TP/teams/logos/240x240/50058.png,250087665,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250087665.jpg,2022-23
Vitinha,Portugal,MIDFIELDER,UNKNOWN,26,2000-02-13,8,589,0,0,0,0,0,Paris Saint-Germain,PSG,https://img.uefa.com/imgml/TP/teams/logos/240x240/52747.png,250101444,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250101444.jpg,2022-23
Zaidu Sanusi,Nigeria,DEFENDER,UNKNOWN,28,1997-06-13,8,588,1,0,0,0,0,FC Porto,POR,https://img.uefa.com/imgml/TP/teams/logos/240x240/50064.png,250144327,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250144327.jpg,2022-23
Xaver Schlager,Austria,MIDFIELDER,CENTRAL_MIDFIELDER,28,1997-09-28,7,586,0,0,0,1,0,RB Leipzig,RBL,https://img.uefa.com/imgml/TP/teams/logos/240x240/2603790.png,250065408,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250065408.jpg,2022-23
Achraf Hakimi,Morocco,DEFENDER,WINGER,27,1998-11-04,8,580,0,2,0,1,0,Paris Saint-Germain,PSG,https://img.uefa.com/imgml/TP/teams/logos/240x240/52747.png,250088061,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250088061.jpg,2022-23
Ivan Perišić,Croatia,FORWARD,WINGER,37,1989-02-02,7,574,0,3,0,0,0,Tottenham Hotspur,TOT,https://img.uefa.com/imgml/TP/teams/logos/240x240/1652.png,103310,https://img.uefa.com/imgml/TP/players/1/2023/324x324/103310.jpg,2022-23
Bjorn  Meijer,Netherlands,DEFENDER,UNKNOWN,24,2002-03-18,8,572,1,1,0,1,0,Club Brugge KV,BRU,https://img.uefa.com/imgml/TP/teams/logos/240x240/50043.png,250169303,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250169303.jpg,2022-23
